classification,type,size_mb,path
REVIEW_OTHER,file,0.0,ana_rainfall_1995_2025/station_cache/957001.csv
REVIEW_OTHER,file,0.0,ana_rainfall_1995_2025/station_cache/961003.csv
REVIEW_OTHER,file,0.0,ana_rainfall_1995_2025/station_cache/962000.csv
REVIEW_OTHER,file,0.0,ana_rainfall_1995_2025/station_cache/963000.csv
REVIEW_OTHER,file,0.0,ana_rainfall_1995_2025/station_cache/963001.csv
REVIEW_OTHER,file,0.0,ana_rainfall_1995_2025/station_cache/963004.csv
REVIEW_OTHER,file,0.0,ana_rainfall_1995_2025/station_cache/963009.csv
REVIEW_OTHER,file,0.0,ana_rainfall_1995_2025/station_cache/965001.csv
REVIEW_OTHER,file,0.0,ana_rainfall_1995_2025/station_cache/966000.csv
REVIEW_OTHER,file,0.0,ana_rainfall_1995_2025/station_cache/966001.csv
REVIEW_OTHER,file,0.0,ana_rainfall_1995_2025/station_cache/967001.csv
REVIEW_OTHER,file,0.0,ana_rainfall_1995_2025/station_cache/967004.csv
REVIEW_OTHER,file,0.0,ana_rainfall_1995_2025/station_cache/967005.csv
REVIEW_OTHER,file,0.0,ana_rainfall_1995_2025/station_cache/968001.csv
REVIEW_OTHER,file,0.0,ana_rainfall_1995_2025/station_cache/968003.csv
REVIEW_OTHER,file,0.0,ana_rainfall_1995_2025/station_cache/968004.csv
REVIEW_OTHER,file,0.0,ana_rainfall_1995_2025/station_cache/969001.csv
REVIEW_OTHER,file,0.0,ana_rainfall_1995_2025/station_cache/972000.csv
KEEP_FINAL,file,0.01,build_legacy_equivalent_zeta_from_pairs.py
KEEP_FINAL,file,0.003,check_outputs.py
ARCHIVE_SUPERSEDED_SCRIPT,file,0.002,collect_all_pairs_from_drive.sh
ARCHIVE_SUPERSEDED_SCRIPT,file,0.006,collect_pairs_from_duplicate_drive_folders.py
REVIEW_SCRIPT,file,0.006,collect_paper_consistent_pairs.py
REVIEW_SCRIPT,file,0.001,compare_mean_median.py
REVIEW_SCRIPT,file,0.001,compare_percentile_sensitivity.py
KEEP_DATA_OR_OUTPUT,file,0.001,config/method.yml
ARCHIVE_OR_DELETE_BACKUP,file,0.001,config/method.yml.backup_before_idw_k5
ARCHIVE_OR_DELETE_BACKUP,file,0.001,config/method.yml.backup_before_old_method_match
KEEP_DATA_OR_OUTPUT,file,0.001,config/paths.yml
KEEP_DATA_OR_OUTPUT,file,0.003,config/products.yml
ARCHIVE_OR_DELETE_BACKUP,file,0.002,config/products.yml.backup_before_imergv07_filename_update
REVIEW_SCRIPT,file,0.002,copy_full_period_pairs_from_drive.sh
REVIEW_SCRIPT,file,0.002,copy_imergv06_persiann_pairs.sh
REVIEW_SCRIPT,file,0.002,copy_p98_pairs_from_drive_safe.sh
REVIEW_OTHER,file,0.152,data/gauges/processed/gauge_metadata_normalized.csv
REVIEW_OTHER,file,0.28,data/gauges/qc/gauge_date_columns.csv
REVIEW_OTHER,file,0.002,data/gauges/qc/gauge_detection_manifest.json
REVIEW_OTHER,file,0.26,data/gauges/qc/gauge_station_coverage_summary.csv
KEEP_DATA_OR_OUTPUT,file,0.023,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/mean/annual_max_correction_summary_br_dwgd_p98_mean.csv
KEEP_DATA_OR_OUTPUT,file,0.006,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/mean/apply_bias_manifest_br_dwgd_p98_mean.json
KEEP_DATA_OR_OUTPUT,file,0.236,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/mean/corrected_br_dwgd_p98_mean_1995.tif
KEEP_DATA_OR_OUTPUT,file,0.236,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/mean/corrected_br_dwgd_p98_mean_1996.tif
KEEP_DATA_OR_OUTPUT,file,0.236,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/mean/corrected_br_dwgd_p98_mean_1997.tif
KEEP_DATA_OR_OUTPUT,file,0.236,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/mean/corrected_br_dwgd_p98_mean_1998.tif
KEEP_DATA_OR_OUTPUT,file,0.236,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/mean/corrected_br_dwgd_p98_mean_1999.tif
KEEP_DATA_OR_OUTPUT,file,0.236,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/mean/corrected_br_dwgd_p98_mean_2000.tif
KEEP_DATA_OR_OUTPUT,file,0.236,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/mean/corrected_br_dwgd_p98_mean_2001.tif
KEEP_DATA_OR_OUTPUT,file,0.235,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/mean/corrected_br_dwgd_p98_mean_2002.tif
KEEP_DATA_OR_OUTPUT,file,0.236,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/mean/corrected_br_dwgd_p98_mean_2003.tif
KEEP_DATA_OR_OUTPUT,file,0.236,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/mean/corrected_br_dwgd_p98_mean_2004.tif
KEEP_DATA_OR_OUTPUT,file,0.236,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/mean/corrected_br_dwgd_p98_mean_2005.tif
KEEP_DATA_OR_OUTPUT,file,0.236,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/mean/corrected_br_dwgd_p98_mean_2006.tif
KEEP_DATA_OR_OUTPUT,file,0.236,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/mean/corrected_br_dwgd_p98_mean_2007.tif
KEEP_DATA_OR_OUTPUT,file,0.237,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/mean/corrected_br_dwgd_p98_mean_2008.tif
KEEP_DATA_OR_OUTPUT,file,0.237,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/mean/corrected_br_dwgd_p98_mean_2009.tif
KEEP_DATA_OR_OUTPUT,file,0.237,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/mean/corrected_br_dwgd_p98_mean_2010.tif
KEEP_DATA_OR_OUTPUT,file,0.237,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/mean/corrected_br_dwgd_p98_mean_2011.tif
KEEP_DATA_OR_OUTPUT,file,0.237,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/mean/corrected_br_dwgd_p98_mean_2012.tif
KEEP_DATA_OR_OUTPUT,file,0.237,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/mean/corrected_br_dwgd_p98_mean_2013.tif
KEEP_DATA_OR_OUTPUT,file,0.236,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/mean/corrected_br_dwgd_p98_mean_2014.tif
KEEP_DATA_OR_OUTPUT,file,0.237,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/mean/corrected_br_dwgd_p98_mean_2015.tif
KEEP_DATA_OR_OUTPUT,file,0.237,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/mean/corrected_br_dwgd_p98_mean_2016.tif
KEEP_DATA_OR_OUTPUT,file,0.237,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/mean/corrected_br_dwgd_p98_mean_2017.tif
KEEP_DATA_OR_OUTPUT,file,0.236,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/mean/corrected_br_dwgd_p98_mean_2018.tif
KEEP_DATA_OR_OUTPUT,file,0.237,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/mean/corrected_br_dwgd_p98_mean_2019.tif
KEEP_DATA_OR_OUTPUT,file,0.236,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/mean/corrected_br_dwgd_p98_mean_2020.tif
KEEP_DATA_OR_OUTPUT,file,0.237,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/mean/corrected_br_dwgd_p98_mean_2021.tif
KEEP_DATA_OR_OUTPUT,file,0.237,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/mean/corrected_br_dwgd_p98_mean_2022.tif
KEEP_DATA_OR_OUTPUT,file,0.235,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/mean/corrected_br_dwgd_p98_mean_2023.tif
KEEP_DATA_OR_OUTPUT,file,0.226,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/mean/corrected_br_dwgd_p98_mean_2024.tif
KEEP_DATA_OR_OUTPUT,file,0.24,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/mean/corrected_br_dwgd_p98_mean_2025.tif
KEEP_DATA_OR_OUTPUT,file,0.024,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/median/annual_max_correction_summary_br_dwgd_p98_median.csv
KEEP_DATA_OR_OUTPUT,file,0.007,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/median/apply_bias_manifest_br_dwgd_p98_median.json
KEEP_DATA_OR_OUTPUT,file,0.236,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/median/corrected_br_dwgd_p98_median_1995.tif
KEEP_DATA_OR_OUTPUT,file,0.236,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/median/corrected_br_dwgd_p98_median_1996.tif
KEEP_DATA_OR_OUTPUT,file,0.236,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/median/corrected_br_dwgd_p98_median_1997.tif
KEEP_DATA_OR_OUTPUT,file,0.236,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/median/corrected_br_dwgd_p98_median_1998.tif
KEEP_DATA_OR_OUTPUT,file,0.236,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/median/corrected_br_dwgd_p98_median_1999.tif
KEEP_DATA_OR_OUTPUT,file,0.236,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/median/corrected_br_dwgd_p98_median_2000.tif
KEEP_DATA_OR_OUTPUT,file,0.236,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/median/corrected_br_dwgd_p98_median_2001.tif
KEEP_DATA_OR_OUTPUT,file,0.236,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/median/corrected_br_dwgd_p98_median_2002.tif
KEEP_DATA_OR_OUTPUT,file,0.236,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/median/corrected_br_dwgd_p98_median_2003.tif
KEEP_DATA_OR_OUTPUT,file,0.236,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/median/corrected_br_dwgd_p98_median_2004.tif
KEEP_DATA_OR_OUTPUT,file,0.236,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/median/corrected_br_dwgd_p98_median_2005.tif
KEEP_DATA_OR_OUTPUT,file,0.236,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/median/corrected_br_dwgd_p98_median_2006.tif
KEEP_DATA_OR_OUTPUT,file,0.236,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/median/corrected_br_dwgd_p98_median_2007.tif
KEEP_DATA_OR_OUTPUT,file,0.237,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/median/corrected_br_dwgd_p98_median_2008.tif
KEEP_DATA_OR_OUTPUT,file,0.237,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/median/corrected_br_dwgd_p98_median_2009.tif
KEEP_DATA_OR_OUTPUT,file,0.237,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/median/corrected_br_dwgd_p98_median_2010.tif
KEEP_DATA_OR_OUTPUT,file,0.237,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/median/corrected_br_dwgd_p98_median_2011.tif
KEEP_DATA_OR_OUTPUT,file,0.237,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/median/corrected_br_dwgd_p98_median_2012.tif
KEEP_DATA_OR_OUTPUT,file,0.237,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/median/corrected_br_dwgd_p98_median_2013.tif
KEEP_DATA_OR_OUTPUT,file,0.236,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/median/corrected_br_dwgd_p98_median_2014.tif
KEEP_DATA_OR_OUTPUT,file,0.237,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/median/corrected_br_dwgd_p98_median_2015.tif
KEEP_DATA_OR_OUTPUT,file,0.237,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/median/corrected_br_dwgd_p98_median_2016.tif
KEEP_DATA_OR_OUTPUT,file,0.237,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/median/corrected_br_dwgd_p98_median_2017.tif
KEEP_DATA_OR_OUTPUT,file,0.237,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/median/corrected_br_dwgd_p98_median_2018.tif
KEEP_DATA_OR_OUTPUT,file,0.237,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/median/corrected_br_dwgd_p98_median_2019.tif
KEEP_DATA_OR_OUTPUT,file,0.236,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/median/corrected_br_dwgd_p98_median_2020.tif
KEEP_DATA_OR_OUTPUT,file,0.237,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/median/corrected_br_dwgd_p98_median_2021.tif
KEEP_DATA_OR_OUTPUT,file,0.237,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/median/corrected_br_dwgd_p98_median_2022.tif
KEEP_DATA_OR_OUTPUT,file,0.235,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/median/corrected_br_dwgd_p98_median_2023.tif
KEEP_DATA_OR_OUTPUT,file,0.226,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/median/corrected_br_dwgd_p98_median_2024.tif
KEEP_DATA_OR_OUTPUT,file,0.24,data/products/br_dwgd/sensitivity/p98/annual_max_corrected/median/corrected_br_dwgd_p98_median_2025.tif
KEEP_DATA_OR_OUTPUT,file,0.0,data/products/br_dwgd/sensitivity/p98/diagnostics/mean/diagnostic_metrics_br_dwgd_p98_mean.csv
KEEP_DATA_OR_OUTPUT,file,0.011,data/products/br_dwgd/sensitivity/p98/diagnostics/mean/diagnostic_summary_br_dwgd_p98_mean.json
KEEP_DATA_OR_OUTPUT,file,0.0,data/products/br_dwgd/sensitivity/p98/diagnostics/median/diagnostic_metrics_br_dwgd_p98_median.csv
KEEP_DATA_OR_OUTPUT,file,0.011,data/products/br_dwgd/sensitivity/p98/diagnostics/median/diagnostic_summary_br_dwgd_p98_median.json
KEEP_DATA_OR_OUTPUT,file,0.003,data/products/br_dwgd/sensitivity/p98/events/event_selection_manifest_br_dwgd_p98.json
KEEP_DATA_OR_OUTPUT,file,2.449,data/products/br_dwgd/sensitivity/p98/events/event_selection_summary_br_dwgd_p98.csv
KEEP_DATA_OR_OUTPUT,file,0.096,data/products/br_dwgd/sensitivity/p98/events/events_br_dwgd_p98_1995.csv
KEEP_DATA_OR_OUTPUT,file,0.102,data/products/br_dwgd/sensitivity/p98/events/events_br_dwgd_p98_1996.csv
KEEP_DATA_OR_OUTPUT,file,0.1,data/products/br_dwgd/sensitivity/p98/events/events_br_dwgd_p98_1997.csv
KEEP_DATA_OR_OUTPUT,file,0.104,data/products/br_dwgd/sensitivity/p98/events/events_br_dwgd_p98_1998.csv
KEEP_DATA_OR_OUTPUT,file,0.097,data/products/br_dwgd/sensitivity/p98/events/events_br_dwgd_p98_1999.csv
KEEP_DATA_OR_OUTPUT,file,0.101,data/products/br_dwgd/sensitivity/p98/events/events_br_dwgd_p98_2000.csv
KEEP_DATA_OR_OUTPUT,file,0.102,data/products/br_dwgd/sensitivity/p98/events/events_br_dwgd_p98_2001.csv
KEEP_DATA_OR_OUTPUT,file,0.088,data/products/br_dwgd/sensitivity/p98/events/events_br_dwgd_p98_2002.csv
KEEP_DATA_OR_OUTPUT,file,0.09,data/products/br_dwgd/sensitivity/p98/events/events_br_dwgd_p98_2003.csv
KEEP_DATA_OR_OUTPUT,file,0.103,data/products/br_dwgd/sensitivity/p98/events/events_br_dwgd_p98_2004.csv
KEEP_DATA_OR_OUTPUT,file,0.093,data/products/br_dwgd/sensitivity/p98/events/events_br_dwgd_p98_2005.csv
KEEP_DATA_OR_OUTPUT,file,0.064,data/products/br_dwgd/sensitivity/p98/events/events_br_dwgd_p98_2006.csv
KEEP_DATA_OR_OUTPUT,file,1.137,data/products/br_dwgd/sensitivity/p98/events/events_br_dwgd_p98_all_years.csv
KEEP_DATA_OR_OUTPUT,file,0.001,data/products/br_dwgd/sensitivity/p98/pairs/README_GEE_EXPORTS_br_dwgd_p98.txt
KEEP_DATA_OR_OUTPUT,file,0.019,data/products/br_dwgd/sensitivity/p98/pairs/gee_pair_export_manifest_br_dwgd_p98_latest.json
KEEP_DATA_OR_OUTPUT,file,0.06,data/products/br_dwgd/sensitivity/p98/pairs/pairs_br_dwgd_p98_1995_chunk001.csv
KEEP_DATA_OR_OUTPUT,file,0.064,data/products/br_dwgd/sensitivity/p98/pairs/pairs_br_dwgd_p98_1996_chunk001.csv
KEEP_DATA_OR_OUTPUT,file,0.064,data/products/br_dwgd/sensitivity/p98/pairs/pairs_br_dwgd_p98_1997_chunk001.csv
KEEP_DATA_OR_OUTPUT,file,0.066,data/products/br_dwgd/sensitivity/p98/pairs/pairs_br_dwgd_p98_1998_chunk001.csv
KEEP_DATA_OR_OUTPUT,file,0.062,data/products/br_dwgd/sensitivity/p98/pairs/pairs_br_dwgd_p98_1999_chunk001.csv
KEEP_DATA_OR_OUTPUT,file,0.064,data/products/br_dwgd/sensitivity/p98/pairs/pairs_br_dwgd_p98_2000_chunk001.csv
KEEP_DATA_OR_OUTPUT,file,0.064,data/products/br_dwgd/sensitivity/p98/pairs/pairs_br_dwgd_p98_2001_chunk001.csv
KEEP_DATA_OR_OUTPUT,file,0.055,data/products/br_dwgd/sensitivity/p98/pairs/pairs_br_dwgd_p98_2002_chunk001.csv
KEEP_DATA_OR_OUTPUT,file,0.057,data/products/br_dwgd/sensitivity/p98/pairs/pairs_br_dwgd_p98_2003_chunk001.csv
KEEP_DATA_OR_OUTPUT,file,0.065,data/products/br_dwgd/sensitivity/p98/pairs/pairs_br_dwgd_p98_2004_chunk001.csv
KEEP_DATA_OR_OUTPUT,file,0.058,data/products/br_dwgd/sensitivity/p98/pairs/pairs_br_dwgd_p98_2005_chunk001.csv
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/br_dwgd/sensitivity/p98/pairs/pairs_br_dwgd_p98_2006_chunk001.csv
KEEP_DATA_OR_OUTPUT,file,1.08,data/products/br_dwgd/sensitivity/p98/tables/br_dwgd_pair_debug_reconstructed_qc.csv
KEEP_DATA_OR_OUTPUT,file,1.611,data/products/br_dwgd/sensitivity/p98/tables/pair_qc_br_dwgd_p98.csv
KEEP_DATA_OR_OUTPUT,file,0.002,data/products/br_dwgd/sensitivity/p98/zeta_grid/mean/zeta_grid_manifest_br_dwgd_p98_mean.json
KEEP_DATA_OR_OUTPUT,file,0.2,data/products/br_dwgd/sensitivity/p98/zeta_grid/mean/zeta_map_br_dwgd_p98_mean_idw_k8_p2p0.tif
KEEP_DATA_OR_OUTPUT,file,0.279,data/products/br_dwgd/sensitivity/p98/zeta_grid/mean/zeta_map_preview_br_dwgd_p98_mean.png
KEEP_DATA_OR_OUTPUT,file,0.044,data/products/br_dwgd/sensitivity/p98/zeta_grid/mean/zeta_station_points_br_dwgd_p98_mean.csv
KEEP_DATA_OR_OUTPUT,file,0.002,data/products/br_dwgd/sensitivity/p98/zeta_grid/median/zeta_grid_manifest_br_dwgd_p98_median.json
KEEP_DATA_OR_OUTPUT,file,0.202,data/products/br_dwgd/sensitivity/p98/zeta_grid/median/zeta_map_br_dwgd_p98_median_idw_k8_p2p0.tif
KEEP_DATA_OR_OUTPUT,file,0.263,data/products/br_dwgd/sensitivity/p98/zeta_grid/median/zeta_map_preview_br_dwgd_p98_median.png
KEEP_DATA_OR_OUTPUT,file,0.049,data/products/br_dwgd/sensitivity/p98/zeta_grid/median/zeta_station_points_br_dwgd_p98_median.csv
KEEP_DATA_OR_OUTPUT,file,0.003,data/products/br_dwgd/sensitivity/p98/zeta_station/mean/zeta_manifest_br_dwgd_p98_mean.json
KEEP_DATA_OR_OUTPUT,file,0.038,data/products/br_dwgd/sensitivity/p98/zeta_station/mean/zeta_per_station_br_dwgd_p98_mean.csv
KEEP_DATA_OR_OUTPUT,file,0.038,data/products/br_dwgd/sensitivity/p98/zeta_station/mean/zeta_station_all_br_dwgd_p98_mean.csv
KEEP_DATA_OR_OUTPUT,file,0.003,data/products/br_dwgd/sensitivity/p98/zeta_station/median/zeta_manifest_br_dwgd_p98_median.json
KEEP_DATA_OR_OUTPUT,file,0.039,data/products/br_dwgd/sensitivity/p98/zeta_station/median/zeta_per_station_br_dwgd_p98_median.csv
KEEP_DATA_OR_OUTPUT,file,0.039,data/products/br_dwgd/sensitivity/p98/zeta_station/median/zeta_station_all_br_dwgd_p98_median.csv
KEEP_DATA_OR_OUTPUT,file,0.003,data/products/br_dwgd/sensitivity/p98/zeta_station/zeta_manifest_br_dwgd_p98_mean_latest.json
KEEP_DATA_OR_OUTPUT,file,0.003,data/products/br_dwgd/sensitivity/p98/zeta_station/zeta_manifest_br_dwgd_p98_median_latest.json
KEEP_DATA_OR_OUTPUT,file,0.024,data/products/chirps/sensitivity/p98/annual_max_corrected/mean/annual_max_correction_summary_chirps_p98_mean.csv
KEEP_DATA_OR_OUTPUT,file,0.006,data/products/chirps/sensitivity/p98/annual_max_corrected/mean/apply_bias_manifest_chirps_p98_mean.json
KEEP_DATA_OR_OUTPUT,file,0.943,data/products/chirps/sensitivity/p98/annual_max_corrected/mean/corrected_chirps_p98_mean_1995.tif
KEEP_DATA_OR_OUTPUT,file,0.944,data/products/chirps/sensitivity/p98/annual_max_corrected/mean/corrected_chirps_p98_mean_1996.tif
KEEP_DATA_OR_OUTPUT,file,0.943,data/products/chirps/sensitivity/p98/annual_max_corrected/mean/corrected_chirps_p98_mean_1997.tif
KEEP_DATA_OR_OUTPUT,file,0.946,data/products/chirps/sensitivity/p98/annual_max_corrected/mean/corrected_chirps_p98_mean_1998.tif
KEEP_DATA_OR_OUTPUT,file,0.944,data/products/chirps/sensitivity/p98/annual_max_corrected/mean/corrected_chirps_p98_mean_1999.tif
KEEP_DATA_OR_OUTPUT,file,0.954,data/products/chirps/sensitivity/p98/annual_max_corrected/mean/corrected_chirps_p98_mean_2000.tif
KEEP_DATA_OR_OUTPUT,file,0.957,data/products/chirps/sensitivity/p98/annual_max_corrected/mean/corrected_chirps_p98_mean_2001.tif
KEEP_DATA_OR_OUTPUT,file,0.956,data/products/chirps/sensitivity/p98/annual_max_corrected/mean/corrected_chirps_p98_mean_2002.tif
KEEP_DATA_OR_OUTPUT,file,0.956,data/products/chirps/sensitivity/p98/annual_max_corrected/mean/corrected_chirps_p98_mean_2003.tif
KEEP_DATA_OR_OUTPUT,file,0.955,data/products/chirps/sensitivity/p98/annual_max_corrected/mean/corrected_chirps_p98_mean_2004.tif
KEEP_DATA_OR_OUTPUT,file,0.955,data/products/chirps/sensitivity/p98/annual_max_corrected/mean/corrected_chirps_p98_mean_2005.tif
KEEP_DATA_OR_OUTPUT,file,0.956,data/products/chirps/sensitivity/p98/annual_max_corrected/mean/corrected_chirps_p98_mean_2006.tif
KEEP_DATA_OR_OUTPUT,file,0.956,data/products/chirps/sensitivity/p98/annual_max_corrected/mean/corrected_chirps_p98_mean_2007.tif
KEEP_DATA_OR_OUTPUT,file,0.956,data/products/chirps/sensitivity/p98/annual_max_corrected/mean/corrected_chirps_p98_mean_2008.tif
KEEP_DATA_OR_OUTPUT,file,0.956,data/products/chirps/sensitivity/p98/annual_max_corrected/mean/corrected_chirps_p98_mean_2009.tif
KEEP_DATA_OR_OUTPUT,file,0.956,data/products/chirps/sensitivity/p98/annual_max_corrected/mean/corrected_chirps_p98_mean_2010.tif
KEEP_DATA_OR_OUTPUT,file,0.956,data/products/chirps/sensitivity/p98/annual_max_corrected/mean/corrected_chirps_p98_mean_2011.tif
KEEP_DATA_OR_OUTPUT,file,0.958,data/products/chirps/sensitivity/p98/annual_max_corrected/mean/corrected_chirps_p98_mean_2012.tif
KEEP_DATA_OR_OUTPUT,file,0.955,data/products/chirps/sensitivity/p98/annual_max_corrected/mean/corrected_chirps_p98_mean_2013.tif
KEEP_DATA_OR_OUTPUT,file,0.957,data/products/chirps/sensitivity/p98/annual_max_corrected/mean/corrected_chirps_p98_mean_2014.tif
KEEP_DATA_OR_OUTPUT,file,0.958,data/products/chirps/sensitivity/p98/annual_max_corrected/mean/corrected_chirps_p98_mean_2015.tif
KEEP_DATA_OR_OUTPUT,file,0.956,data/products/chirps/sensitivity/p98/annual_max_corrected/mean/corrected_chirps_p98_mean_2016.tif
KEEP_DATA_OR_OUTPUT,file,0.957,data/products/chirps/sensitivity/p98/annual_max_corrected/mean/corrected_chirps_p98_mean_2017.tif
KEEP_DATA_OR_OUTPUT,file,0.958,data/products/chirps/sensitivity/p98/annual_max_corrected/mean/corrected_chirps_p98_mean_2018.tif
KEEP_DATA_OR_OUTPUT,file,0.96,data/products/chirps/sensitivity/p98/annual_max_corrected/mean/corrected_chirps_p98_mean_2019.tif
KEEP_DATA_OR_OUTPUT,file,0.958,data/products/chirps/sensitivity/p98/annual_max_corrected/mean/corrected_chirps_p98_mean_2020.tif
KEEP_DATA_OR_OUTPUT,file,0.958,data/products/chirps/sensitivity/p98/annual_max_corrected/mean/corrected_chirps_p98_mean_2021.tif
KEEP_DATA_OR_OUTPUT,file,0.958,data/products/chirps/sensitivity/p98/annual_max_corrected/mean/corrected_chirps_p98_mean_2022.tif
KEEP_DATA_OR_OUTPUT,file,0.959,data/products/chirps/sensitivity/p98/annual_max_corrected/mean/corrected_chirps_p98_mean_2023.tif
KEEP_DATA_OR_OUTPUT,file,0.958,data/products/chirps/sensitivity/p98/annual_max_corrected/mean/corrected_chirps_p98_mean_2024.tif
